Magnitude,UserIndex,X,Y,model,stage
0.0838567316532135,1623,0.31754833459854126,0.8443315625190735,CNCF,Initial
0.0817578136920929,1623,0.921954870223999,0.6902204155921936,CNCF,Initial
0.08450756222009659,1623,1.2408332824707031,0.6046024560928345,CNCF,Initial
0.09136848151683807,1623,1.0509146451950073,1.1151617765426636,CNCF,Initial
0.08286258578300476,1623,1.0499597787857056,1.101690649986267,CNCF,Initial
0.08926534652709961,1623,0.8505232930183411,0.3316255509853363,CNCF,Initial
0.08020008355379105,1623,0.7608056664466858,0.6338386535644531,CNCF,Initial
0.07591988891363144,1623,0.8582188487052917,0.6250017881393433,CNCF,Initial
0.07013408094644547,1623,-0.41578540205955505,0.8338267207145691,CNCF,Initial
0.07785985618829727,1623,-0.3897336423397064,0.712670087814331,CNCF,Initial
0.08681754022836685,1623,0.46721869707107544,0.6514620780944824,CNCF,Initial
0.08923356980085373,1623,0.02394283376634121,0.12488880753517151,CNCF,Initial
0.09067405760288239,1623,0.7268399000167847,0.8247109055519104,CNCF,Initial
0.08490324765443802,1623,0.761564314365387,0.42201897501945496,CNCF,Initial
0.1003282368183136,1623,0.4719753563404083,-0.6299692392349243,CNCF,Initial
0.03547325357794762,1623,0.7119812965393066,-0.7824879288673401,CNCF,Initial
0.0962807834148407,1623,0.7079389095306396,-0.8383236527442932,CNCF,Initial
0.10765701532363892,1623,1.385563850402832,-0.39311689138412476,CNCF,Initial
0.09320740401744843,1623,-0.6323002576828003,0.3995702862739563,CNCF,Initial
0.10047261416912079,1623,-0.011383399367332458,-0.10048182308673859,CNCF,Initial
0.08984968066215515,1623,-0.2943068742752075,0.4777263402938843,CNCF,Initial
0.1469290554523468,1623,1.4931607246398926,-0.2437208890914917,CNCF,Initial
0.0944768413901329,1623,0.7175140380859375,-0.5273582339286804,CNCF,Initial
0.12242808938026428,1623,1.1058355569839478,-0.7717503309249878,CNCF,Initial
0.10224377363920212,1623,0.6689842939376831,-0.2611510455608368,CNCF,Initial
0.09504915028810501,1623,0.33786532282829285,-1.2395802736282349,CNCF,Initial
0.0879061296582222,1623,0.4499208629131317,-0.7770112156867981,CNCF,Initial
0.13149641454219818,1623,1.040814995765686,-0.7589586973190308,CNCF,Initial
0.07836460322141647,1623,1.36710786819458,-0.9319905638694763,CNCF,Initial
0.09557937830686569,1623,0.5419265031814575,-1.3388231992721558,CNCF,Initial
0.0948256105184555,1623,0.5950018763542175,-0.08049169927835464,CNCF,Initial
0.13733862340450287,1623,1.5785043239593506,-0.6520976424217224,CNCF,Initial
0.08463212847709656,1623,0.11217378824949265,0.4288577437400818,CNCF,Initial
0.0865287333726883,1623,0.14352445304393768,1.132206678390503,CNCF,Initial
0.0932227075099945,1623,0.48438650369644165,0.40877869725227356,CNCF,Initial
0.07865744829177856,1623,0.15546460449695587,0.21185995638370514,CNCF,Initial
0.09393491595983505,1623,-0.4533224403858185,0.22090047597885132,CNCF,Initial
0.11267849057912827,1623,0.6889391541481018,-1.5186926126480103,CNCF,Initial
0.1033322885632515,1623,0.7658835053443909,-0.8835940957069397,CNCF,Initial
0.10175935924053192,1623,0.6200634241104126,-1.1917834281921387,CNCF,Initial
0.09947515279054642,1623,0.7777159810066223,-1.2167941331863403,CNCF,Initial
0.09791591763496399,1623,0.8511372804641724,-0.9370993375778198,CNCF,Initial
0.11573846638202667,1623,1.3214709758758545,-0.8389328718185425,CNCF,Initial
0.09353403747081757,1623,0.4764455258846283,-0.003165136557072401,CNCF,Initial
0.10656068474054337,1623,0.7155003547668457,-0.7208066582679749,CNCF,Initial
0.09453726559877396,1623,0.4286099076271057,-0.36792922019958496,CNCF,Initial
0.09040175378322601,1623,0.48278385400772095,-0.7494012713432312,CNCF,Initial
0.09265432506799698,1623,-0.2703946530818939,-0.875190258026123,CNCF,Initial
0.09999377280473709,1623,-0.00421180110424757,-0.5063970685005188,CNCF,Initial
0.08350524306297302,1623,-0.22106286883354187,-0.05887111276388168,CNCF,Initial
0.08333569765090942,1623,-0.08083560317754745,-0.4212319552898407,CNCF,Initial
0.08046030253171921,1623,0.22744370996952057,-0.5535486340522766,CNCF,Initial
0.09389117360115051,1623,0.6381672620773315,-1.28241765499115,CNCF,Initial
0.09401029348373413,1623,0.0031365016475319862,-0.1546986997127533,CNCF,Initial
0.10394572466611862,1623,-0.1081908643245697,-0.9356793165206909,CNCF,Initial
0.0906933844089508,1623,0.553620457649231,-0.9393608570098877,CNCF,Initial
0.08702293038368225,1623,-0.3057713210582733,0.09274522960186005,CNCF,Initial
0.08504148572683334,1623,0.18292944133281708,-1.0568634271621704,CNCF,Initial
0.09508252143859863,1623,0.25609657168388367,-0.5283334255218506,CNCF,Initial
0.1083316057920456,1623,-0.42820999026298523,0.40241116285324097,CNCF,Initial
0.07360954582691193,1623,-0.213984876871109,0.15911370515823364,CNCF,Initial
0.08720064163208008,1623,0.4895388185977936,-0.7868179082870483,CNCF,Initial
0.10366333276033401,1623,0.5496963262557983,-0.008214342407882214,CNCF,Initial
0.09995568543672562,1623,0.3715773820877075,-0.8519496321678162,CNCF,Initial
0.09126657247543335,1623,-0.42199307680130005,-0.5001131892204285,CNCF,Initial
0.09471231698989868,1623,0.5410943627357483,-0.21641311049461365,CNCF,Initial
0.10886076092720032,1623,0.8663701415061951,-0.514798641204834,CNCF,Initial
0.07694250345230103,1623,0.8377087116241455,0.725070595741272,CNCF,Initial
0.08833085745573044,1623,0.189488485455513,-0.5150867700576782,CNCF,Initial
0.10146672278642654,1623,0.4070890545845032,-1.530678153038025,CNCF,Initial
0.08739586174488068,1623,0.8995473384857178,-0.9132899045944214,CNCF,Initial
0.09165222197771072,1623,0.4236624538898468,0.37914901971817017,CNCF,Initial
0.08580612391233444,1623,-0.18452899158000946,0.9769148230552673,CNCF,Initial
0.098647840321064,1623,-0.4233277440071106,-0.6575935482978821,CNCF,Initial
0.07262003421783447,1623,-0.4008406102657318,0.35720503330230713,CNCF,Initial
0.09304166585206985,1623,-0.015203151851892471,-0.040743518620729446,CNCF,Initial
0.11857208609580994,1623,-0.006610486190766096,0.9612348675727844,CNCF,Initial
0.09653357416391373,1623,-0.09390363097190857,0.5738343596458435,CNCF,Initial
0.08160030096769333,1623,0.19289764761924744,0.8364441394805908,CNCF,Initial
0.0777394026517868,1623,0.4197956919670105,-0.7028344869613647,CNCF,Initial
0.1047721579670906,1623,0.8716534376144409,-0.010704458691179752,CNCF,Initial
0.09089508652687073,1623,0.060182228684425354,0.04765268415212631,CNCF,Initial
0.090109683573246,1623,0.13097651302814484,0.21600273251533508,CNCF,Initial
0.11297112703323364,1623,0.15571822226047516,-0.6390297412872314,CNCF,Initial
0.08260242640972137,1623,0.003215373959392309,0.22029127180576324,CNCF,Initial
0.11837618052959442,1623,0.5453428030014038,0.7471749186515808,CNCF,Initial
0.08919797092676163,1623,0.6352639198303223,-0.42430707812309265,CNCF,Initial
0.09718438982963562,1623,0.810839056968689,-0.03686923161149025,CNCF,Initial
0.08671144396066666,1623,0.12801547348499298,-1.3091883659362793,CNCF,Initial
0.08518943935632706,1623,0.8588707447052002,-0.023424815386533737,CNCF,Initial
0.09613916277885437,1623,0.4416288137435913,-1.112102746963501,CNCF,Initial
0.09262483566999435,1623,0.6230448484420776,-1.2911370992660522,CNCF,Initial
0.09325135499238968,1623,0.4058769643306732,-0.8795592784881592,CNCF,Initial
0.08983519673347473,1623,0.22980253398418427,-0.687332034111023,CNCF,Initial
0.11170867085456848,1623,-0.35834789276123047,0.8798767328262329,CNCF,Initial
0.11642139405012131,1623,-0.09524473547935486,0.03538912162184715,CNCF,Initial
0.0817231759428978,1623,0.37508586049079895,0.1132388710975647,CNCF,Initial
0.09381097555160522,1623,0.44120854139328003,-0.15946248173713684,CNCF,Initial
0.08432609587907791,1623,0.3056859076023102,-0.33766838908195496,CNCF,Initial
0.10681367665529251,1623,0.7052990198135376,0.3053550124168396,CNCF,Initial
0.09343913942575455,1623,0.9321804046630859,0.06319909542798996,CNCF,Initial
0.10736177116632462,1623,-0.13092255592346191,-0.1923559606075287,CNCF,Initial
0.08302980661392212,1623,-0.1920500248670578,0.24494031071662903,CNCF,Initial
0.087400883436203,1623,-0.4938356876373291,0.11649101227521896,CNCF,Initial
0.10318432003259659,1623,-0.1573246866464615,-0.13396281003952026,CNCF,Initial
0.09379945695400238,1623,-0.4165689945220947,-0.28834009170532227,CNCF,Initial
0.10715233534574509,1623,-0.2062140256166458,0.29988893866539,CNCF,Initial
0.10266739130020142,1623,0.5273920893669128,0.5351123809814453,CNCF,Initial
0.08364374935626984,1623,-0.8361635208129883,-0.39883479475975037,CNCF,Initial
0.09415780752897263,1623,-0.2706889808177948,0.5255414247512817,CNCF,Initial
0.08799003809690475,1623,-0.4119448661804199,-0.21701829135417938,CNCF,Initial
0.09453245252370834,1623,0.11888470500707626,-0.08224315196275711,CNCF,Initial
0.09577111899852753,1623,-0.21566571295261383,-1.030388593673706,CNCF,Initial
0.10834118723869324,1623,-0.12511900067329407,-0.9464464783668518,CNCF,Initial
0.10234077274799347,1623,0.13537368178367615,-0.45021840929985046,CNCF,Initial
0.10977790504693985,1623,-1.0882914066314697,0.24881723523139954,CNCF,Initial
0.09405703842639923,1623,-0.02569258026778698,0.15307429432868958,CNCF,Initial
0.07179165631532669,1623,-0.24514925479888916,0.13882651925086975,CNCF,Initial
0.09005998820066452,1623,-0.4420568645000458,0.20821718871593475,CNCF,Initial
0.09202656149864197,1623,-0.6764028072357178,0.47708818316459656,CNCF,Initial
0.07168595492839813,1623,-0.005127397831529379,0.40423786640167236,CNCF,Initial
0.078371562063694,1623,0.2828904092311859,0.31761762499809265,CNCF,Initial
0.08978568762540817,1623,-0.5274022817611694,-0.395869642496109,CNCF,Initial
0.10130321234464645,1623,-0.6113713979721069,0.49211642146110535,CNCF,Initial
0.07181932777166367,1623,-0.5270150899887085,0.7963025569915771,CNCF,Initial
0.10317030549049377,1623,-1.0063751935958862,-0.17160414159297943,CNCF,Initial
0.07822199910879135,1623,-0.6452001929283142,1.0036554336547852,CNCF,Initial
0.08037474006414413,1623,-0.24208393692970276,0.42868202924728394,CNCF,Initial
0.08652845025062561,1623,0.1245342567563057,0.8636720180511475,CNCF,Initial
0.08786575496196747,1623,-0.09967218339443207,0.10882551968097687,CNCF,Initial
0.08159084618091583,1623,-0.12483667582273483,0.6111670136451721,CNCF,Initial
0.09658561646938324,1623,-0.01463842112571001,1.2795908451080322,CNCF,Initial
0.10142619907855988,1623,0.5514593720436096,0.24289171397686005,CNCF,Initial
0.09250378608703613,1623,-0.0638258159160614,-0.23300592601299286,CNCF,Initial
0.09508012980222702,1623,-0.4155616760253906,-0.18854422867298126,CNCF,Initial
0.10625555366277695,1623,-0.4087480306625366,-0.13804572820663452,CNCF,Initial
0.09480729699134827,1623,-0.6267998814582825,0.08135627210140228,CNCF,Initial
0.10297176241874695,1623,-0.2801751494407654,0.2057027816772461,CNCF,Initial
0.07770374417304993,1623,-1.026856541633606,0.3261035680770874,CNCF,Initial
0.0905657559633255,1623,-0.4784921407699585,0.07623147964477539,CNCF,Initial
0.09710775315761566,1623,-0.6923910975456238,0.2560211420059204,CNCF,Initial
0.08983705192804337,1623,-0.695415198802948,0.09154349565505981,CNCF,Initial
0.09569753706455231,1623,-0.5717198848724365,0.32359951734542847,CNCF,Initial
0.0790785402059555,1623,1.0119696855545044,0.8829025030136108,CNCF,Initial
0.08037669211626053,1623,0.5015608668327332,0.30491530895233154,CNCF,Initial
0.08022649586200714,1623,1.6257797479629517,0.017468605190515518,CNCF,Initial
0.08021660894155502,1623,1.0635818243026733,-0.07549143582582474,CNCF,Initial
0.08434693515300751,1623,0.6012936234474182,0.2315252125263214,CNCF,Initial
0.08562871813774109,1623,1.2711600065231323,0.7196983695030212,CNCF,Initial
0.07679840922355652,1623,0.43110907077789307,0.7664741277694702,CNCF,Initial
0.0856727883219719,1623,0.9880058169364929,0.3265908658504486,CNCF,Initial
0.11287610977888107,1623,0.261059045791626,-1.4647797346115112,CNCF,Initial
0.11758698523044586,1623,0.3884497582912445,-0.791939914226532,CNCF,Initial
0.09332793951034546,1623,0.5771027207374573,-0.6295602321624756,CNCF,Initial
0.09715912491083145,1623,-1.2600243091583252,0.5855460166931152,CNCF,Initial
0.09349645674228668,1623,0.05384295433759689,-0.2500200569629669,CNCF,Initial
0.11055871844291687,1623,0.7712694406509399,-0.2649363577365875,CNCF,Initial
0.11031410843133926,1623,0.2117152363061905,-1.447601318359375,CNCF,Initial
0.09376664459705353,1623,0.21573412418365479,0.3732910454273224,CNCF,Initial
0.0940520316362381,1623,0.22222194075584412,-0.43087536096572876,CNCF,Initial
0.09315916895866394,1623,-0.18700584769248962,0.4054761528968811,CNCF,Initial
0.11699134856462479,1623,-0.728455662727356,-0.2650330364704132,CNCF,Initial
0.09218885749578476,1623,0.02740153670310974,-0.329533189535141,CNCF,Initial
0.08929368853569031,1623,0.29828009009361267,-0.5985705256462097,CNCF,Initial
0.08747846633195877,1623,-0.30489009618759155,0.04757605493068695,CNCF,Initial
0.08212703466415405,1623,-0.44900503754615784,-0.1604834347963333,CNCF,Initial
0.10814772546291351,1623,-0.054511625319719315,-0.1640470325946808,CNCF,Initial
0.10342498868703842,1623,0.4035364091396332,0.7229280471801758,CNCF,Initial
0.09654102474451065,1623,0.04549586400389671,0.1538412719964981,CNCF,Initial
0.08627784997224808,1623,-0.34739819169044495,0.7641557455062866,CNCF,Initial
0.10791714489459991,1623,0.4679264724254608,-0.42669677734375,CNCF,Initial
0.08995052427053452,1623,-0.14575493335723877,0.6800491809844971,CNCF,Initial
0.11475081741809845,1623,0.08306791633367538,-1.1275080442428589,CNCF,Initial
0.08666103333234787,1623,0.05929898843169212,-0.6937525868415833,CNCF,Initial
0.0945853590965271,1623,0.49837952852249146,-1.27655029296875,CNCF,Initial
0.10701160132884979,1623,0.10865035653114319,-0.868139386177063,CNCF,Initial
0.11545725166797638,1623,-0.23948290944099426,-0.6451871395111084,CNCF,Initial
0.10101154446601868,1623,0.28663620352745056,-1.0296661853790283,CNCF,Initial
0.08838711678981781,1623,0.9270738363265991,-0.6368259787559509,CNCF,Initial
0.11060598492622375,1623,0.24075625836849213,-1.0309315919876099,CNCF,Initial
0.08670444786548615,1623,-0.2862823009490967,-0.19788646697998047,CNCF,Initial
0.1207253560423851,1623,1.4956640005111694,-0.8761405944824219,CNCF,Initial
0.09927653521299362,1623,0.9988990426063538,-0.9573399424552917,CNCF,Initial
0.10117969661951065,1623,0.517613410949707,-1.031306266784668,CNCF,Initial
0.10005512088537216,1623,1.3888474702835083,-0.35705748200416565,CNCF,Initial
0.11268778145313263,1623,0.5834836363792419,-1.194796085357666,CNCF,Initial
0.101771280169487,1623,0.46081680059432983,-1.1762672662734985,CNCF,Initial
0.10476929694414139,1623,1.0380678176879883,-0.958285927772522,CNCF,Initial
0.08428201079368591,1623,0.5079472661018372,-0.4171343147754669,CNCF,Initial
0.08868541568517685,1623,0.4655052423477173,-0.6427743434906006,CNCF,Initial
0.09400884807109833,1623,0.3206556439399719,-0.3949669301509857,CNCF,Initial
0.10296491533517838,1623,1.0906033515930176,-1.078938603401184,CNCF,Initial
0.0858517438173294,1623,0.47209152579307556,-0.18507075309753418,CNCF,Initial
0.10317566990852356,1623,0.5742107629776001,-0.2846008241176605,CNCF,Initial
0.11230584979057312,1623,1.069324254989624,-0.7875782251358032,CNCF,Initial
0.09448699653148651,1623,0.5024774074554443,-1.521592617034912,CNCF,Initial
0.08675138652324677,1623,0.1631629467010498,-0.3203093409538269,CNCF,Initial
0.08866961300373077,1623,0.3595333397388458,-0.2084617167711258,CNCF,Initial
0.09500925242900848,1623,0.13783562183380127,-0.7988671660423279,CNCF,Initial
0.09873379021883011,1623,1.2337219715118408,-0.3563953936100006,CNCF,Initial
0.11096709966659546,1623,0.6839631199836731,-0.46008041501045227,CNCF,Initial
0.1100388616323471,1623,1.4209189414978027,-0.5681751370429993,CNCF,Initial
0.10438637435436249,1623,1.0213507413864136,-0.17942267656326294,CNCF,Initial
0.09171707183122635,1623,1.4420056343078613,-0.07844144105911255,CNCF,Initial
0.09613936394453049,1623,1.1354278326034546,-0.4587787091732025,CNCF,Initial
0.11023001372814178,1623,0.7735571265220642,0.0692884773015976,CNCF,Initial
0.09037577360868454,1623,0.5643291473388672,0.2627926170825958,CNCF,Initial
0.10307760536670685,1623,1.2655925750732422,-1.0548598766326904,CNCF,Initial
0.09756878018379211,1623,1.1586657762527466,-0.5162914395332336,CNCF,Initial
0.09877601265907288,1623,0.40209320187568665,-0.5033476948738098,CNCF,Initial
0.10044200718402863,1623,0.6438872218132019,-0.14579153060913086,CNCF,Initial
0.08533582091331482,1623,0.1602461189031601,-0.5858608484268188,CNCF,Initial
0.10929455608129501,1623,0.5344956517219543,-0.7190882563591003,CNCF,Initial
0.1133362203836441,1623,-0.1806822568178177,-0.15387891232967377,CNCF,Initial
0.09580744057893753,1623,0.46417075395584106,-0.25753533840179443,CNCF,Initial
0.10453325510025024,1623,-0.6802474856376648,-0.24679002165794373,CNCF,Initial
0.08394898474216461,1623,0.33942940831184387,0.12306834757328033,CNCF,Initial
0.09634729474782944,1623,0.9083343744277954,-0.6603268980979919,CNCF,Initial
0.10077615082263947,1623,0.4983423948287964,-0.7044983506202698,CNCF,Initial
0.07814208418130875,1623,0.24521975219249725,-0.636863648891449,CNCF,Initial
0.09276728332042694,1623,0.655856192111969,-0.41713568568229675,CNCF,Initial
0.0895005390048027,1623,-0.23840492963790894,-0.0016017387388274074,CNCF,Initial
0.08918312937021255,1623,0.37831801176071167,-0.07785174250602722,CNCF,Initial
0.1016950011253357,1623,-0.09476706385612488,-0.017386410385370255,CNCF,Initial
0.09814448654651642,1623,0.49669286608695984,-0.36082568764686584,CNCF,Initial
0.10276419669389725,1623,0.4446757733821869,-0.26516810059547424,CNCF,Initial
0.1056370735168457,1623,0.024157162755727768,0.03849923983216286,CNCF,Initial
0.09398940950632095,1623,-0.19743336737155914,-0.03360982611775398,CNCF,Initial
0.09775394201278687,1623,-0.058874357491731644,0.058513790369033813,CNCF,Initial
0.10078714042901993,1623,-0.3795695900917053,0.3854702413082123,CNCF,Initial
0.11453907936811447,1623,0.2961876690387726,-0.4598623812198639,CNCF,Initial
0.10222529619932175,1623,0.4558790624141693,-0.5447803735733032,CNCF,Initial
0.10299697518348694,1623,-0.8361120820045471,0.009062361903488636,CNCF,Initial
0.0985560417175293,1623,0.47479432821273804,-1.0324550867080688,CNCF,Initial
0.10820522159337997,1623,0.2765422463417053,-0.6349254846572876,CNCF,Initial
